1818,01,01,1818.004, -1,1
1818,01,02,1818.007, -1,1
1818,01,03,1818.010, -1,1
1818,01,04,1818.012,22,1
1818,01,05,1818.015, -1,1
1818,01,06,1818.018, -1,1
1818,01,07,1818.020, -1,1
1818,01,08,1818.023,46,1
1818,01,09,1818.026,59,1
1818,01,10,1818.029,63,1
